gene_id	string_protein_id	propagate_score
ME2	9606.ENSP00000321070	1.570517222316523e-05
SLC2A13	9606.ENSP00000280871	5.617250936633603e-06
SLC5A3	9606.ENSP00000370543	5.081517995099508e-06
AKAP6	9606.ENSP00000280979	1.9448611082413374e-05
PDE4D	9606.ENSP00000345502	4.12969066592799e-05
THRSP	9606.ENSP00000281030	5.789954736229518e-06
MID1IP1	9606.ENSP00000483547	1.981713428682666e-06
NDRG3	9606.ENSP00000345292	2.7873450789374076e-05
NDRG2	9606.ENSP00000451712	3.2905020598248494e-05
MSGN1	9606.ENSP00000281047	1.466230216770542e-06
FER	9606.ENSP00000281092	6.997015212550915e-06
CAMK1D	9606.ENSP00000478874	2.3798908242970485e-05
LRRC45	9606.ENSP00000306760	9.361128701172606e-06
KIZ	9606.ENSP00000479542	9.34934152950835e-07
KHDRBS2	9606.ENSP00000281156	9.716060105384365e-06
KHDRBS3	9606.ENSP00000348108	1.1866102482231133e-05
ASAP3	9606.ENSP00000338769	1.3279848340122244e-05
NKAIN2	9606.ENSP00000357402	3.9103766401981115e-06
TXNDC16	9606.ENSP00000281741	7.062796251396373e-07
KANSL1L	9606.ENSP00000281772	1.1456446217559252e-05
ARHGEF15	9606.ENSP00000355026	8.559238100811047e-06
LAD1	9606.ENSP00000375829	1.5174719021410645e-06
MGAT4C	9606.ENSP00000481096	1.753487849285667e-06
HSPB7	9606.ENSP00000364870	7.520017258659647e-06
SYNPO2	9606.ENSP00000306015	5.452922132413971e-06
MN1	9606.ENSP00000304956	2.032093009688122e-06
OBI1	9606.ENSP00000282003	3.624724321254859e-06
GRID2IP	9606.ENSP00000397351	9.12931205031942e-07
ARL11	9606.ENSP00000282026	7.595040050566519e-07
SETDB2	9606.ENSP00000346175	1.3230610224524937e-05
WDR45	9606.ENSP00000348848	1.3695170879685178e-05
NA	9606.ENSP00000450856	2.024837128248461e-06
ABHD15	9606.ENSP00000302657	1.2859314760656072e-06
KCNK18	9606.ENSP00000334650	1.542087471879103e-05
KCNK12	9606.ENSP00000327611	4.480818090092791e-06
KCNK4	9606.ENSP00000402797	8.715584334416242e-06
KCNK7	9606.ENSP00000344820	4.351885196207271e-06
ANKRD44	9606.ENSP00000282272	6.619462293828931e-06
PPM1E	9606.ENSP00000312411	2.6733597470509976e-06
ZFP36L2	9606.ENSP00000282388	9.577538273251912e-06
MBNL3	9606.ENSP00000359890	6.621655012876266e-06
MBNL2	9606.ENSP00000365861	6.621655012876266e-06
CELF2	9606.ENSP00000488422	8.479806215046582e-06
CNBP	9606.ENSP00000410769	1.610874639122138e-05
UGT3A2	9606.ENSP00000282507	6.124534759819614e-07
PAN3	9606.ENSP00000370345	4.065978013517294e-06
ANKRD11	9606.ENSP00000301030	1.2670212471213572e-06
NAALADL2	9606.ENSP00000404705	1.2670212471213572e-06
ZNF638	9606.ENSP00000386433	4.155481646097316e-06
SCAF11	9606.ENSP00000358374	8.833252471417948e-06
GJA4	9606.ENSP00000343676	3.2489165547852563e-06
GMCL1	9606.ENSP00000282570	3.570276799935129e-06
XAGE2	9606.ENSP00000286049	9.84281958060517e-06
NDRG4	9606.ENSP00000377823	1.8719858487551023e-06
HOMER2	9606.ENSP00000305632	1.2283749176740251e-05
HOMER3	9606.ENSP00000439937	1.1890349368955447e-05
GRM4	9606.ENSP00000440556	1.1317016995224486e-05
GRASP	9606.ENSP00000293662	3.3800546688293195e-05
GRIK1	9606.ENSP00000327687	1.4919741633189455e-05
AGAP2	9606.ENSP00000449241	4.260707377389209e-06
ZNF117	9606.ENSP00000282869	3.906634819211862e-06
SSX1	9606.ENSP00000366118	1.3116689474203451e-05
REP15	9606.ENSP00000310335	2.5434982133665074e-06
STK32B	9606.ENSP00000282908	1.0861226564657513e-06
MYNN	9606.ENSP00000326240	8.645933359812003e-06
UXS1	9606.ENSP00000283148	1.8088640364890956e-06
NEMP1	9606.ENSP00000300128	8.56024860977953e-06
CETN3	9606.ENSP00000428259	2.246194660472293e-05
ADGRB2	9606.ENSP00000362759	2.541399379717587e-06
NISCH	9606.ENSP00000418232	9.643351745428736e-06
PCID2	9606.ENSP00000479494	2.869643674997702e-05
TMEM87B	9606.ENSP00000283206	1.302257582150717e-06
FBLN7	9606.ENSP00000331411	2.2380726382121664e-06
PLA2R1	9606.ENSP00000283243	8.390318213765599e-06
THSD7A	9606.ENSP00000406482	3.698697503655236e-06
MRC2	9606.ENSP00000307513	5.165406545653273e-06
NELL1	9606.ENSP00000298925	4.215619626018111e-06
S100A7	9606.ENSP00000357711	2.481603357564002e-05
SATB2	9606.ENSP00000401112	3.423760979607904e-05
MAP1LC3B2	9606.ENSP00000450524	8.544224413120804e-06
FRMD1	9606.ENSP00000283309	5.431250199937268e-06
FAM81B	9606.ENSP00000283357	5.856848590770732e-07
NA	9606.ENSP00000335247	8.148538193781093e-07
ZDHHC11	9606.ENSP00000283441	1.2126971441980071e-06
ZDHHC3	9606.ENSP00000345268	5.350180792468381e-06
TCEAL9	9606.ENSP00000496422	3.262714772701387e-06
TMEM170A	9606.ENSP00000454404	3.3750672115556073e-06
TMPRSS11D	9606.ENSP00000283916	9.464721886237544e-07
TMEM86B	9606.ENSP00000321038	5.499665245179654e-06
ADAM8	9606.ENSP00000453302	1.5926301139347698e-06
C16orf74	9606.ENSP00000284245	3.7071587313581634e-06
SYPL2	9606.ENSP00000358888	2.9231524764909752e-06
ANKH	9606.ENSP00000284268	2.0089864312011082e-06
NRGN	9606.ENSP00000284292	1.6723442639569325e-05
ZNF804A	9606.ENSP00000303252	4.634702299223963e-06
IQCJ	9606.ENSP00000402153	2.20705573848469e-06
ATAD1	9606.ENSP00000339017	9.533762424030033e-06
ABCA6	9606.ENSP00000284425	1.8835080285880447e-05
ABCA9	9606.ENSP00000342216	5.310831394148073e-06
XKR6	9606.ENSP00000416707	8.581267878857465e-07
APCDD1	9606.ENSP00000347433	3.84675758861823e-06
PPP1R3G	9606.ENSP00000393832	1.6469521055037162e-06
RHD	9606.ENSP00000339577	1.3133249453643336e-05
SH3RF1	9606.ENSP00000284637	1.2518547003876411e-05
LMOD3	9606.ENSP00000414670	3.6871059917375044e-06
GPR26	9606.ENSP00000284674	1.778829233037256e-06
FANK1	9606.ENSP00000357682	7.732101203827637e-07
C10orf90	9606.ENSP00000284694	1.6826681444646963e-06
PDLIM3	9606.ENSP00000284767	6.0111815847226684e-06
SMTNL1	9606.ENSP00000432651	4.420523452857297e-06
JAML	9606.ENSP00000348635	3.8691818554445865e-06
TMPRSS15	9606.ENSP00000284885	4.365494702379384e-06
LRP1B	9606.ENSP00000374135	4.271224012210928e-06
ITM2B	9606.ENSP00000497221	2.521468140728213e-06
KLK6	9606.ENSP00000366047	6.6359277946285265e-06
TMCC2	9606.ENSP00000350718	1.5272795536261984e-06
LRP4	9606.ENSP00000367888	7.313050153652618e-06
BACE2	9606.ENSP00000332979	9.568533122479589e-06
COL25A1	9606.ENSP00000382083	4.457338996379912e-06
ADAMTS1	9606.ENSP00000284984	6.973744814543489e-06
TSEN34	9606.ENSP00000397402	6.5394789259031585e-06
TSEN15	9606.ENSP00000355299	5.410274586535452e-06
HMX3	9606.ENSP00000350549	3.864382405647632e-06
ACCSL	9606.ENSP00000368109	4.073984915765532e-06
RABGAP1	9606.ENSP00000362751	3.015795231585743e-06
SLC4A8	9606.ENSP00000405812	2.519391096975739e-06
TMEM198	9606.ENSP00000343507	1.4507222097042e-06
HSPB9	9606.ENSP00000458018	2.4167914947316956e-06
SPAG4	9606.ENSP00000363391	1.1408486920931079e-05
CCDC42	9606.ENSP00000293845	3.0644498390268098e-06
SPATA6	9606.ENSP00000360913	4.352216177819601e-06
ODF4	9606.ENSP00000331086	3.0644498390268098e-06
OTUD6B	9606.ENSP00000285420	3.3988068175680085e-06
MAN2B2	9606.ENSP00000285599	2.0186197616437387e-06
MAN2B1	9606.ENSP00000395473	4.563545227192383e-06
LIPI	9606.ENSP00000343331	5.159642241451233e-06
NA	9606.ENSP00000390513	5.863415150739057e-06
MIER1	9606.ENSP00000383820	1.745815604059456e-05
MIER3	9606.ENSP00000370624	1.0263383040110972e-05
XAGE1A	9606.ENSP00000364752	1.1557758393012184e-05
DSE	9606.ENSP00000494147	3.7030867544445896e-06
LRGUK	9606.ENSP00000285928	1.5196567350260659e-05
CCDC189	9606.ENSP00000437532	3.6360616688639665e-06
CFAP74	9606.ENSP00000417061	2.8353656551796057e-06
CFAP47	9606.ENSP00000367922	1.993772369029462e-06
SPAG17	9606.ENSP00000337804	4.5014369373367645e-06
NA	9606.ENSP00000479064	3.391467060674198e-06
SLC6A12	9606.ENSP00000399136	5.113924675548755e-06
TMEM209	9606.ENSP00000380747	8.3235280742071e-07
C1orf112	9606.ENSP00000286031	2.448817874317252e-06
XAGE1B	9606.ENSP00000364766	9.889776778155129e-06
SLC13A2	9606.ENSP00000392411	3.7175086651729133e-06
SLC13A4	9606.ENSP00000297282	5.672282804791236e-06
IL34	9606.ENSP00000397863	8.091442016461601e-06
NA	9606.ENSP00000300184	3.9212473467008125e-06
STARD7	9606.ENSP00000338030	2.2281882759548997e-06
ELMSAN1	9606.ENSP00000286523	1.0839270942505008e-05
DNTTIP1	9606.ENSP00000361705	1.4400339747576083e-05
TRERF1	9606.ENSP00000439689	9.914873838855325e-06
TACR2	9606.ENSP00000362403	5.07331214643101e-06
SPOCK3	9606.ENSP00000349677	2.1306511114480216e-06
SLC29A1	9606.ENSP00000498610	1.1292080785999287e-05
SLC28A3	9606.ENSP00000365413	4.057863780489842e-06
DRAM2	9606.ENSP00000286692	1.7070198743268478e-06
LANCL1	9606.ENSP00000388713	3.0920781717206037e-06
PPEF2	9606.ENSP00000286719	1.9181440466882746e-06
NRSN1	9606.ENSP00000367739	3.3552903949295458e-06
FUT6	9606.ENSP00000286955	1.553599136595689e-05
B4GALT4	9606.ENSP00000420161	1.5861805628551076e-05
FUT5	9606.ENSP00000466880	1.372215086010222e-05
B3GNT2	9606.ENSP00000305595	1.2122391598216499e-05
FUT9	9606.ENSP00000302599	1.3804094749347386e-05
B3GNT3	9606.ENSP00000321874	1.394056035417632e-05
ABO	9606.ENSP00000483018	5.800155779803255e-06
B3GNT4	9606.ENSP00000319636	1.1306281237054136e-05
FUT1	9606.ENSP00000312021	2.0329553280001714e-05
ST3GAL6	9606.ENSP00000480884	1.3742772582683751e-05
FUT3	9606.ENSP00000305603	1.845614575388651e-05
MTERF2	9606.ENSP00000447651	8.877166316951164e-07
KCNS2	9606.ENSP00000287042	1.4516036498433418e-06
PCSK6	9606.ENSP00000482760	5.845583667840591e-06
KIF6	9606.ENSP00000287152	1.5933126278240282e-06
RNF19B	9606.ENSP00000362555	4.426108320110039e-06
ZDHHC5	9606.ENSP00000287169	6.3564465910304686e-06
TMEFF1	9606.ENSP00000364013	1.4515320201227244e-06
GOLGA7B	9606.ENSP00000359634	2.798555548278368e-06
CLDND1	9606.ENSP00000377735	2.743146507614342e-06
CELF6	9606.ENSP00000287202	8.396301352182438e-06
TCIM	9606.ENSP00000319914	1.8959900617901403e-06
TBC1D31	9606.ENSP00000287380	2.3634195143409112e-06
ZNF597	9606.ENSP00000301744	1.1856709076377875e-05
CYB561	9606.ENSP00000464215	2.768324437884474e-06
TUBE1	9606.ENSP00000357651	9.076052921306158e-06
LHFPL4	9606.ENSP00000287585	1.8065463639321482e-06
ARL16	9606.ENSP00000380635	7.22099813698388e-06
RAB28	9606.ENSP00000328551	2.3230191406701848e-06
RCC1L	9606.ENSP00000480364	1.1010174836112232e-05
SNED1	9606.ENSP00000308893	9.591804971027783e-07
EXOG	9606.ENSP00000287675	3.4791716211490426e-06
CHST2	9606.ENSP00000307911	1.772310665218995e-06
CHST4	9606.ENSP00000341206	2.6820961116846945e-06
ADIRF	9606.ENSP00000361083	2.259864035209794e-06
ZNF467	9606.ENSP00000304769	2.259864035209794e-06
ZNF423	9606.ENSP00000455426	3.9785865956431005e-05
FAM120B	9606.ENSP00000440125	1.0191451880593424e-05
OPALIN	9606.ENSP00000360214	6.122193219589996e-06
MTF1	9606.ENSP00000362127	7.098389855471902e-06
PPIP5K1	9606.ENSP00000400887	8.864846563126966e-06
THTPA	9606.ENSP00000288014	1.602024885413066e-06
ARMC12	9606.ENSP00000288065	2.942046080680228e-06
FPGT	9606.ENSP00000359935	7.759436806625565e-06
TSTA3	9606.ENSP00000398803	1.0223141765659265e-05
LRRC7	9606.ENSP00000309245	1.403847055892181e-05
SLK	9606.ENSP00000358770	1.6085486511616058e-05
OSTF1	9606.ENSP00000340836	1.2420549970442366e-06
PREX2	9606.ENSP00000288368	1.1373709033267194e-05
HIGD1C	9606.ENSP00000381473	7.354460213917885e-07
PSMG4	9606.ENSP00000392353	6.301120750412041e-06
CNKSR1	9606.ENSP00000363371	2.816847274761689e-05
ZBTB32	9606.ENSP00000376035	6.518916204436847e-06
RIBC1	9606.ENSP00000364476	6.699028655820974e-06
BTG3	9606.ENSP00000344609	7.969225658331169e-06
GGNBP2	9606.ENSP00000478220	4.958948320465785e-06
TRDV1	9606.ENSP00000484940	5.565716607113893e-06
GTF2IRD2	9606.ENSP00000406723	3.126868010462922e-06
GTF2IRD2B	9606.ENSP00000480524	4.6951001916073875e-06
PAGE5	9606.ENSP00000289619	4.393944221406383e-06
SAGE1	9606.ENSP00000323191	6.850255375880272e-06
PRSS50	9606.ENSP00000326598	2.000380455429153e-06
PKD1L1	9606.ENSP00000289672	2.3860080068062256e-06
SLAMF8	9606.ENSP00000289707	9.918281372397602e-07
SLAMF9	9606.ENSP00000357072	1.772738683619475e-06
KIRREL3	9606.ENSP00000435466	7.318763210243873e-06
ZSCAN23	9606.ENSP00000289788	4.0845768956244585e-06
SPATA2L	9606.ENSP00000289805	8.785755399904119e-06
VPS9D1	9606.ENSP00000374037	1.2242406032496616e-06
CLEC4D	9606.ENSP00000299665	7.88029601205333e-06
CD300LD	9606.ENSP00000364501	3.594007285243332e-06
FAM160B2	9606.ENSP00000289921	1.9224050489465535e-06
SH3BP1	9606.ENSP00000497104	3.985839391798031e-06
ARHGAP44	9606.ENSP00000368994	7.692865681483573e-06
CFAP300	9606.ENSP00000414390	1.6590673632279906e-06
ZBED1	9606.ENSP00000370621	5.337345442113552e-06
ZNF157	9606.ENSP00000366273	2.110661110935358e-06
ZNF182	9606.ENSP00000380165	2.110661110935358e-06
ZNF81	9606.ENSP00000366153	3.3463507537920815e-06
OGFR	9606.ENSP00000290291	9.604526378808592e-07
PRAC1	9606.ENSP00000290294	2.9462030834893726e-06
PRAC2	9606.ENSP00000484945	2.9462030834893726e-06
PRRX2	9606.ENSP00000361547	3.0742419025580193e-06
STAU2	9606.ENSP00000428756	9.160214397092841e-06
ELAVL4	9606.ENSP00000349594	1.1309749204134475e-05
SIM2	9606.ENSP00000290399	3.6016257788300098e-06
RFX7	9606.ENSP00000501317	5.151415839441555e-06
M1AP	9606.ENSP00000290536	1.515799774921667e-06
CELF3	9606.ENSP00000290583	9.33580145478684e-06
TMUB1	9606.ENSP00000376565	6.011018179234122e-06
PGLYRP3	9606.ENSP00000290722	3.2551082288663565e-06
LCE1A	9606.ENSP00000334869	1.923323843499667e-05
LCE3C	9606.ENSP00000334644	1.8593565241243676e-05
LCE3B	9606.ENSP00000335358	1.2687170871853507e-05
PGLYRP4	9606.ENSP00000352672	3.2551082288663565e-06
GSTK1	9606.ENSP00000431049	5.3054748354831405e-06
TEPP	9606.ENSP00000290871	1.5081547739881852e-06
KIAA0895L	9606.ENSP00000290881	2.258955745235204e-06
CHCHD5	9606.ENSP00000325655	3.891838086931536e-06
KLF8	9606.ENSP00000417303	9.870770113087555e-06
DMRTB1	9606.ENSP00000360500	2.464468186947588e-06
LCOR	9606.ENSP00000490116	4.991358196548352e-05
FOXP2	9606.ENSP00000386200	1.5350628554838993e-05
HIC2	9606.ENSP00000387757	9.870770113087555e-06
ZNF366	9606.ENSP00000313158	2.464468186947588e-06
NOL4L	9606.ENSP00000483523	3.878917141265811e-06
BSX	9606.ENSP00000344285	2.6872417103666066e-06
CARTPT	9606.ENSP00000296777	1.6881710798298705e-05
KEL	9606.ENSP00000347409	1.4296455518587683e-05
CAMTA2	9606.ENSP00000412886	1.9511652314019153e-06
FGF12	9606.ENSP00000413496	8.297278698123331e-06
MAP6	9606.ENSP00000307093	7.176937614546981e-06
MARCKSL1	9606.ENSP00000362638	1.260489783555761e-05
CAMTA1	9606.ENSP00000306522	7.803936430756645e-06
MYO1B	9606.ENSP00000376132	5.612706997924686e-06
PCP4	9606.ENSP00000329403	6.214389755481172e-06
TRIM62	9606.ENSP00000291416	3.602828651725445e-06
NR2F6	9606.ENSP00000291442	1.986834947117689e-06
HAPLN4	9606.ENSP00000291481	2.568113270006449e-06
TM6SF1	9606.ENSP00000317000	1.5035998629568019e-06
GKN2	9606.ENSP00000329292	3.712851349443887e-06
MORN3	9606.ENSP00000347486	1.3685345122942895e-06
PHYHIPL	9606.ENSP00000362987	8.853289813083123e-07
U2AF1L4	9606.ENSP00000292879	3.1390982999439352e-06
U2AF1L5	9606.ENSP00000485022	2.155362331542169e-06
ZRANB2	9606.ENSP00000359958	4.665270816080281e-06
CRYAA2	9606.ENSP00000482816	8.257976294331351e-07
CRYBA2	9606.ENSP00000295728	2.9481087933307196e-06
CRYGA	9606.ENSP00000302105	8.257976294331351e-07
SPATA22	9606.ENSP00000459580	4.565760913577743e-06
PLPBP	9606.ENSP00000333551	3.584656509549567e-06
LETM1	9606.ENSP00000305653	6.968855183566119e-06
NUDT10	9606.ENSP00000365174	4.988049918053691e-06
MIA	9606.ENSP00000470129	3.1351066799912535e-06
ZNF177	9606.ENSP00000415070	8.181992659493573e-07
HHLA2	9606.ENSP00000350402	3.8892882182231614e-06
PSG5	9606.ENSP00000382334	4.631486045039868e-06
HRNR	9606.ENSP00000357791	1.031147735720425e-05
S100P	9606.ENSP00000296370	4.308205861653886e-06
S100A3	9606.ENSP00000357702	1.0087220673243459e-05
SLC25A32	9606.ENSP00000297578	1.6386274684916958e-06
SLC52A1	9606.ENSP00000399979	8.100587056914698e-07
ANXA4	9606.ENSP00000377833	1.9734608267396065e-06
PPP1R35	9606.ENSP00000292330	1.2586934173793694e-06
RTTN	9606.ENSP00000491507	4.351247880380037e-06
GPC2	9606.ENSP00000292377	6.8058368345791585e-06
FGF11	9606.ENSP00000293829	4.3377380905824875e-06
FRS3	9606.ENSP00000362109	1.3595874462231372e-05
TEX101	9606.ENSP00000472308	7.291152917727098e-06
LYPD2	9606.ENSP00000352163	3.87525013972193e-06
NA	9606.ENSP00000423325	2.6964401804842112e-06
NGRN	9606.ENSP00000368389	3.4637199993680187e-06
LRRC14	9606.ENSP00000292524	3.18839169423876e-05
PPP1R16A	9606.ENSP00000292539	1.0992216452270245e-05
CYHR1	9606.ENSP00000433769	4.612835268285212e-06
RPRD2	9606.ENSP00000358064	1.552613320124282e-05
CELF5	9606.ENSP00000292672	3.8607006050414366e-06
NKX2-4	9606.ENSP00000345147	2.032373080661612e-06
FXYD5	9606.ENSP00000444839	5.041184004059829e-06
CRAT	9606.ENSP00000315013	5.451585623967055e-06
CROT	9606.ENSP00000413575	3.443410331837218e-06
ADGB	9606.ENSP00000381036	3.029587270364165e-06
NGB	9606.ENSP00000298352	7.161565057215712e-06
RHBDF2	9606.ENSP00000322775	3.995030556048683e-06
BRWD1	9606.ENSP00000330753	1.902269321880702e-05
OXR1	9606.ENSP00000405424	1.8739819631861646e-06
HCRTR2	9606.ENSP00000477548	7.25470061029775e-06
OR13H1	9606.ENSP00000340748	1.0089611472474096e-06
HCRTR1	9606.ENSP00000384387	6.850753284565792e-06
PCMT1	9606.ENSP00000497225	8.929201374148914e-07
TM4SF1	9606.ENSP00000304277	4.085538049332436e-06
SLC25A15	9606.ENSP00000342267	3.343932475051955e-06
IZUMO2	9606.ENSP00000293405	4.0002934979638355e-06
IZUMO4	9606.ENSP00000378712	4.0002934979638355e-06
IZUMO3	9606.ENSP00000474246	5.2135275377039085e-06
DLGAP4	9606.ENSP00000363023	7.944272546202557e-06
ZNF613	9606.ENSP00000293471	6.482865424130944e-06
ZNF799	9606.ENSP00000411084	1.1197174534055343e-05
CCN6	9606.ENSP00000357655	1.4098307688389305e-06
CCN5	9606.ENSP00000361959	1.4098307688389305e-06
GBX2	9606.ENSP00000302251	7.363821870081046e-06
KRT83	9606.ENSP00000293670	2.7972480335744655e-06
KRTAP3-3	9606.ENSP00000375428	1.604270925307054e-06
ZNF653	9606.ENSP00000293771	2.8752618426784485e-06
BCL6B	9606.ENSP00000293805	5.2199510960293425e-06
ETV5	9606.ENSP00000306894	1.5470390385557864e-05
AGGF1	9606.ENSP00000316109	1.1132022952045906e-06
KANK1	9606.ENSP00000477725	1.22946532861689e-05
CCDC38	9606.ENSP00000345470	1.6931705731609193e-06
PRSS33	9606.ENSP00000293851	1.3727230594517181e-06
NFKBIL1	9606.ENSP00000365318	2.8316862311858594e-06
CHID1	9606.ENSP00000398722	3.7938061986515177e-06
RIPK4	9606.ENSP00000332454	4.276747667922314e-06
PACRGL	9606.ENSP00000423881	1.8246056414196194e-06
CNN3	9606.ENSP00000359225	9.983237823981488e-07
RHOT2	9606.ENSP00000321971	1.1996290867739645e-05
PRTFDC1	9606.ENSP00000318602	8.56742325982645e-05
JMJD8	9606.ENSP00000399475	2.0188835085988635e-06
SOX8	9606.ENSP00000293894	2.693291999243685e-06
NTN3	9606.ENSP00000293973	5.051533067007807e-06
MAPK15	9606.ENSP00000337691	5.668380685649606e-06
CHRM4	9606.ENSP00000409378	8.542219783899697e-06
SFT2D3	9606.ENSP00000310803	8.515572343772676e-07
SPIN2B	9606.ENSP00000335008	4.882937697886429e-06
SPIN3	9606.ENSP00000492795	1.5127629531653666e-06
ZFPL1	9606.ENSP00000294258	1.4179607622369666e-06
CABP2	9606.ENSP00000294288	9.79323040286449e-07
CAPRIN2	9606.ENSP00000298892	1.3804098995564163e-06
CZIB	9606.ENSP00000294360	3.7428209283364745e-07
HIVEP3	9606.ENSP00000361664	1.3512956386069264e-05
CDCP2	9606.ENSP00000489959	7.194329730734862e-06
DHRS2	9606.ENSP00000344674	5.6986311337235475e-06
TMEM50A	9606.ENSP00000363478	2.914985294726671e-06
DISP3	9606.ENSP00000294484	4.3763335052026635e-06
SASH3	9606.ENSP00000349359	6.161165375654855e-06
LCP1	9606.ENSP00000381581	1.33508851225224e-05
EOGT	9606.ENSP00000373206	5.7094965971082775e-06
GBX1	9606.ENSP00000297537	2.215299815078852e-06
GBP7	9606.ENSP00000294671	1.034628992588004e-06
POU4F3	9606.ENSP00000495718	4.440135441705995e-06
APEH	9606.ENSP00000296456	9.928030405031785e-06
RBMS1	9606.ENSP00000294904	1.0786033708518491e-05
GATD1	9606.ENSP00000321691	2.1878730547998195e-06
CGB3	9606.ENSP00000349954	8.347106374561923e-06
CGB8	9606.ENSP00000403649	8.347106374561923e-06
HSF2	9606.ENSP00000357440	3.2440894171884356e-06
PKDCC	9606.ENSP00000294964	1.4390453054547237e-06
FAM185A	9606.ENSP00000395340	2.8891545325983966e-06
TPTE	9606.ENSP00000484403	5.225720169034598e-06
GCNA	9606.ENSP00000362799	1.850494562569095e-06
TPTE2	9606.ENSP00000383089	2.851573592901505e-06
DPCD	9606.ENSP00000359170	3.555488731667553e-06
WDCP	9606.ENSP00000295148	7.84547674231411e-06
CCDC74A	9606.ENSP00000295171	1.2532488140493045e-06
SPATA18	9606.ENSP00000295213	2.501076139806138e-06
PTGDR	9606.ENSP00000303424	1.1142115106676013e-05
TMEM18	9606.ENSP00000384347	1.8361106357483316e-05
KCTD15	9606.ENSP00000394390	3.929092421421951e-05
FAIM2	9606.ENSP00000321951	1.5473265989292016e-05
NIPAL1	9606.ENSP00000295461	1.4251471449144132e-06
CNNM2	9606.ENSP00000358894	1.0477696255918481e-05
HELQ	9606.ENSP00000295488	9.818090360065865e-06
DCST1	9606.ENSP00000295542	1.101575414781997e-06
TMEM95	9606.ENSP00000374632	4.026750030544038e-06
TAFA4	9606.ENSP00000295569	1.4035921236943804e-06
PHACTR3	9606.ENSP00000360054	2.8292950154314146e-06
POGLUT1	9606.ENSP00000295588	1.1901267478576267e-05
LRRC58	9606.ENSP00000295628	1.0626567273455529e-06
PDCL2	9606.ENSP00000295645	1.0271322832341546e-06
TRIM46	9606.ENSP00000334657	4.437412856029837e-06
TMEM79	9606.ENSP00000295694	9.603999066049702e-07
RNF25	9606.ENSP00000295704	8.419151806558845e-06
PTPRN2	9606.ENSP00000374069	3.1933948611975705e-06
CIP2A	9606.ENSP00000295746	1.4146724046192837e-05
TRIM8	9606.ENSP00000496301	8.066271706896181e-06
TRIM26	9606.ENSP00000410446	4.633149705111422e-06
TRIM34	9606.ENSP00000422947	1.918535200828379e-06
TRIM13	9606.ENSP00000348299	8.671323428326464e-06
LAX1	9606.ENSP00000406970	5.1498721826947615e-06
NHSL1	9606.ENSP00000394546	1.3547005811227099e-06
NA	9606.ENSP00000497443	6.8544806077159705e-06
RNASE1	9606.ENSP00000381057	8.63366181825524e-06
TCF20	9606.ENSP00000352463	3.861821708881161e-06
